loan_id,zipcode,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,event_timestamp,created_timestamp
16629,12019,24,54000,MORTGAGE,7.0,PERSONAL,5000,5.42,0,2021-06-02 08:46:49.985000+00:00,2021-06-02 08:46:49.985000+00:00
30365,65686,28,50500,RENT,3.0,PERSONAL,5200,12.53,0,2020-12-09 06:57:58.016000+00:00,2020-12-09 06:57:58.016000+00:00
12033,7074,25,33000,RENT,6.0,DEBTCONSOLIDATION,2500,10.59,0,2021-07-30 22:41:15.341000+00:00,2021-07-30 22:41:15.341000+00:00
37250,99125,37,72000,MORTGAGE,9.0,EDUCATION,1600,13.92,0,2020-09-12 12:51:31.076000+00:00,2020-09-12 12:51:31.076000+00:00
26993,28387,32,24000,RENT,7.0,DEBTCONSOLIDATION,2800,10.99,0,2021-01-21 06:27:14.582000+00:00,2021-01-21 06:27:14.582000+00:00
32197,56116,33,82000,MORTGAGE,2.0,EDUCATION,6000,7.51,0,2020-11-15 22:33:39.762000+00:00,2020-11-15 22:33:39.762000+00:00
11876,68464,23,56000,RENT,2.0,MEDICAL,2400,8.9,0,2021-08-01 22:42:48.870000+00:00,2021-08-01 22:42:48.870000+00:00
13082,16669,23,60000,RENT,3.0,VENTURE,10400,14.91,0,2021-07-17 13:48:02.269000+00:00,2021-07-17 13:48:02.269000+00:00
33648,11386,29,33048,RENT,2.0,MEDICAL,1800,12.53,0,2020-10-28 10:42:11.157000+00:00,2020-10-28 10:42:11.157000+00:00
26567,72442,35,27600,MORTGAGE,19.0,EDUCATION,3000,11.86,0,2021-01-26 16:45:59.700000+00:00,2021-01-26 16:45:59.700000+00:00
16461,60517,26,46800,MORTGAGE,0.0,MEDICAL,5000,12.87,1,2021-06-04 12:10:17.074000+00:00,2021-06-04 12:10:17.074000+00:00
30024,25108,29,165000,RENT,2.0,EDUCATION,7500,10.62,0,2020-12-13 15:16:38.357000+00:00,2020-12-13 15:16:38.357000+00:00
17897,83712,24,54000,RENT,7.0,MEDICAL,8000,7.88,0,2021-05-17 04:54:06.958000+00:00,2021-05-17 04:54:06.958000+00:00
18597,48152,21,64500,MORTGAGE,2.0,EDUCATION,15000,11.83,0,2021-05-08 06:46:24.088000+00:00,2021-05-08 06:46:24.088000+00:00
13303,33433,23,30000,RENT,0.0,DEBTCONSOLIDATION,4000,10.36,0,2021-07-14 18:11:49.849000+00:00,2021-07-14 18:11:49.849000+00:00
33648,11386,29,33048,RENT,2.0,MEDICAL,1800,12.53,0,2020-10-28 10:42:11.157000+00:00,2020-10-28 10:42:11.157000+00:00
10505,85755,26,50000,RENT,7.0,VENTURE,20500,7.49,1,2021-08-19 10:05:58.862000+00:00,2021-08-19 10:05:58.862000+00:00
18147,31525,25,55000,MORTGAGE,4.0,MEDICAL,9000,16.77,1,2021-05-14 00:25:38.790000+00:00,2021-05-14 00:25:38.790000+00:00
31529,21521,31,73000,MORTGAGE,8.0,EDUCATION,6800,7.74,0,2020-11-24 10:54:03.187000+00:00,2020-11-24 10:54:03.187000+00:00
32001,71235,32,65000,RENT,2.0,HOMEIMPROVEMENT,11600,13.49,0,2020-11-18 10:31:01.366000+00:00,2020-11-18 10:31:01.366000+00:00
15006,54848,23,35000,RENT,7.0,PERSONAL,5400,10.59,0,2021-06-23 01:15:10.610000+00:00,2021-06-23 01:15:10.610000+00:00
12189,35261,23,19200,RENT,0.0,PERSONAL,3000,9.99,1,2021-07-28 22:58:03.044000+00:00,2021-07-28 22:58:03.044000+00:00
21476,76367,23,87500,MORTGAGE,2.0,PERSONAL,1600,9.88,0,2021-04-01 14:05:35.228000+00:00,2021-04-01 14:05:35.228000+00:00
17796,38611,22,60000,MORTGAGE,5.0,EDUCATION,8800,10.37,0,2021-05-18 11:47:51.458000+00:00,2021-05-18 11:47:51.458000+00:00
35387,75025,33,37440,RENT,5.0,PERSONAL,4400,11.71,0,2020-10-06 06:44:47.542000+00:00,2020-10-06 06:44:47.542000+00:00
13718,36691,22,40000,MORTGAGE,2.0,PERSONAL,8100,7.14,0,2021-07-09 11:14:58.290000+00:00,2021-07-09 11:14:58.290000+00:00
11741,28386,22,32000,RENT,0.0,DEBTCONSOLIDATION,14000,13.49,1,2021-08-03 16:00:35.281000+00:00,2021-08-03 16:00:35.281000+00:00
10696,34432,25,91229,RENT,2.0,EDUCATION,20000,14.35,0,2021-08-16 23:40:23.422000+00:00,2021-08-16 23:40:23.422000+00:00
11979,16371,25,31200,MORTGAGE,9.0,HOMEIMPROVEMENT,2400,17.58,1,2021-07-31 15:12:21.905000+00:00,2021-07-31 15:12:21.905000+00:00
25247,63624,25,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,3000,5.99,0,2021-02-12 12:33:06.826000+00:00,2021-02-12 12:33:06.826000+00:00
32040,15853,30,80000,MORTGAGE,7.0,VENTURE,16800,10.99,0,2020-11-17 22:35:13.292000+00:00,2020-11-17 22:35:13.292000+00:00
23307,48428,26,111917,MORTGAGE,1.0,DEBTCONSOLIDATION,25000,15.31,1,2021-03-09 05:59:38.208000+00:00,2021-03-09 05:59:38.208000+00:00
18642,91341,24,65000,MORTGAGE,3.0,PERSONAL,12000,9.91,0,2021-05-07 17:00:28.618000+00:00,2021-05-07 17:00:28.618000+00:00
24535,1129,22,34000,RENT,1.0,VENTURE,6500,13.22,1,2021-02-21 14:21:04.488000+00:00,2021-02-21 14:21:04.488000+00:00
38469,30046,51,60000,RENT,6.0,DEBTCONSOLIDATION,8500,5.79,0,2020-08-27 23:58:08.450000+00:00,2020-08-27 23:58:08.450000+00:00
33877,91746,32,125000,MORTGAGE,4.0,EDUCATION,9000,6.62,0,2020-10-25 12:39:08.875000+00:00,2020-10-25 12:39:08.875000+00:00
28852,11375,27,48000,MORTGAGE,1.0,PERSONAL,6000,13.49,0,2020-12-28 13:47:23.047000+00:00,2020-12-28 13:47:23.047000+00:00
27253,89301,32,36000,RENT,2.0,VENTURE,3050,6.99,0,2021-01-17 22:55:14.088000+00:00,2021-01-17 22:55:14.088000+00:00
29192,92164,29,50000,MORTGAGE,9.0,MEDICAL,10000,7.88,0,2020-12-24 05:47:03.939000+00:00,2020-12-24 05:47:03.939000+00:00
16165,10532,24,51000,MORTGAGE,5.0,EDUCATION,8000,10.96,0,2021-06-08 06:43:01.944000+00:00,2021-06-08 06:43:01.944000+00:00
37944,30631,40,142000,MORTGAGE,8.0,VENTURE,15000,10.99,0,2020-09-03 16:33:55.602000+00:00,2020-09-03 16:33:55.602000+00:00
22365,86438,24,100000,MORTGAGE,7.0,EDUCATION,10300,15.99,0,2021-03-21 06:08:59.384000+00:00,2021-03-21 06:08:59.384000+00:00
12267,77857,22,38000,RENT,0.0,EDUCATION,3000,10.28,0,2021-07-27 23:06:26.896000+00:00,2021-07-27 23:06:26.896000+00:00
29121,3303,29,50000,MORTGAGE,5.0,PERSONAL,8000,10.37,0,2020-12-25 03:30:11.458000+00:00,2020-12-25 03:30:11.458000+00:00
36993,28902,43,62000,MORTGAGE,2.0,EDUCATION,20000,10.25,0,2020-09-15 19:28:27.872000+00:00,2020-09-15 19:28:27.872000+00:00
31807,24313,35,76000,MORTGAGE,6.0,PERSONAL,10000,5.42,0,2020-11-20 21:51:40.504000+00:00,2020-11-20 21:51:40.504000+00:00
11485,13844,22,18000,RENT,1.0,MEDICAL,1800,12.18,1,2021-08-06 22:19:10.845000+00:00,2021-08-06 22:19:10.845000+00:00
25784,61467,30,240000,MORTGAGE,8.0,VENTURE,28000,16.49,0,2021-02-05 16:17:04.882000+00:00,2021-02-05 16:17:04.882000+00:00
15582,71245,25,49713,MORTGAGE,7.0,DEBTCONSOLIDATION,12000,11.86,0,2021-06-15 17:03:20.591000+00:00,2021-06-15 17:03:20.591000+00:00
32061,23148,27,80000,MORTGAGE,3.0,DEBTCONSOLIDATION,3000,11.11,0,2020-11-17 16:09:47.406000+00:00,2020-11-17 16:09:47.406000+00:00
36455,30457,42,45000,OWN,0.0,VENTURE,5000,7.43,0,2020-09-22 16:02:51.049000+00:00,2020-09-22 16:02:51.049000+00:00
31136,45858,28,69000,MORTGAGE,2.0,EDUCATION,10000,8.94,0,2020-11-29 11:07:07.626000+00:00,2020-11-29 11:07:07.626000+00:00
22188,65043,24,40000,RENT,4.0,MEDICAL,14000,15.58,1,2021-03-23 12:17:37.567000+00:00,2021-03-23 12:17:37.567000+00:00
15354,29730,24,24000,RENT,1.0,MEDICAL,6000,11.99,0,2021-06-18 14:48:01.640000+00:00,2021-06-18 14:48:01.640000+00:00
25917,93921,33,180000,MORTGAGE,17.0,DEBTCONSOLIDATION,13000,7.29,0,2021-02-03 23:36:00.936000+00:00,2021-02-03 23:36:00.936000+00:00
30931,39571,28,65500,MORTGAGE,11.0,HOMEIMPROVEMENT,11000,6.03,0,2020-12-02 01:49:40.324000+00:00,2020-12-02 01:49:40.324000+00:00
35460,68786,29,28800,RENT,1.0,PERSONAL,1400,7.9,0,2020-10-05 08:24:57.557000+00:00,2020-10-05 08:24:57.557000+00:00
37970,96708,36,150000,MORTGAGE,8.0,EDUCATION,3000,7.29,0,2020-09-03 08:36:43.553000+00:00,2020-09-03 08:36:43.553000+00:00
25310,93094,24,45000,MORTGAGE,0.0,EDUCATION,10625,14.27,1,2021-02-11 17:16:49.168000+00:00,2021-02-11 17:16:49.168000+00:00
21566,49753,22,89440,MORTGAGE,6.0,VENTURE,8000,5.79,0,2021-03-31 10:33:44.288000+00:00,2021-03-31 10:33:44.288000+00:00
14509,72774,22,44000,MORTGAGE,1.0,DEBTCONSOLIDATION,18900,10.14,0,2021-06-29 09:17:03.247000+00:00,2021-06-29 09:17:03.247000+00:00
27227,17257,33,75500,RENT,5.0,VENTURE,3000,12.42,0,2021-01-18 06:52:26.137000+00:00,2021-01-18 06:52:26.137000+00:00
23859,2238,26,150500,MORTGAGE,10.0,DEBTCONSOLIDATION,10000,15.99,1,2021-03-02 05:08:17.773000+00:00,2021-03-02 05:08:17.773000+00:00
23237,79225,25,25000,OWN,4.0,VENTURE,2000,10.99,0,2021-03-10 03:24:24.495000+00:00,2021-03-10 03:24:24.495000+00:00
20882,56373,23,40000,RENT,2.0,DEBTCONSOLIDATION,12000,12.18,0,2021-04-09 03:47:47.435000+00:00,2021-04-09 03:47:47.435000+00:00
31972,61377,27,79200,OWN,1.0,HOMEIMPROVEMENT,15000,17.14,0,2020-11-18 19:23:17.113000+00:00,2020-11-18 19:23:17.113000+00:00
15168,27587,22,47580,MORTGAGE,6.0,MEDICAL,4000,6.62,0,2021-06-20 23:41:50.917000+00:00,2021-06-20 23:41:50.917000+00:00
26182,70438,35,69000,RENT,8.0,VENTURE,20000,13.49,1,2021-01-31 14:32:14.279000+00:00,2021-01-31 14:32:14.279000+00:00
33840,20001,32,121500,MORTGAGE,11.0,VENTURE,6000,7.51,0,2020-10-25 23:58:14.484000+00:00,2020-10-25 23:58:14.484000+00:00
18445,33838,22,41000,RENT,0.0,EDUCATION,8400,8.94,0,2021-05-10 05:16:11.454000+00:00,2021-05-10 05:16:11.454000+00:00
27052,53544,31,36000,RENT,5.0,DEBTCONSOLIDATION,3000,9.91,0,2021-01-20 12:24:21.855000+00:00,2021-01-20 12:24:21.855000+00:00
25058,14131,25,40000,RENT,2.0,PERSONAL,3000,10.25,0,2021-02-14 22:21:59.801000+00:00,2021-02-14 22:21:59.801000+00:00
27695,60156,32,38400,OWN,4.0,MEDICAL,2400,9.99,0,2021-01-12 07:42:49.247000+00:00,2021-01-12 07:42:49.247000+00:00
27436,2553,29,37500,RENT,0.0,VENTURE,11000,8.49,0,2021-01-15 14:56:28.509000+00:00,2021-01-15 14:56:28.509000+00:00
22510,85303,24,101900,MORTGAGE,0.0,VENTURE,13600,6.62,0,2021-03-19 09:47:40.647000+00:00,2021-03-19 09:47:40.647000+00:00
33882,56208,32,125000,MORTGAGE,3.0,VENTURE,21000,11.71,0,2020-10-25 11:07:22.712000+00:00,2020-10-25 11:07:22.712000+00:00
23448,36726,24,60000,RENT,7.0,HOMEIMPROVEMENT,15000,13.85,0,2021-03-07 10:51:44.401000+00:00,2021-03-07 10:51:44.401000+00:00
26493,55971,30,26000,OWN,4.0,PERSONAL,1200,10.99,0,2021-01-27 15:24:10.918000+00:00,2021-01-27 15:24:10.918000+00:00
32115,95070,27,80000,OWN,2.0,PERSONAL,9000,12.21,0,2020-11-16 23:38:40.841000+00:00,2020-11-16 23:38:40.841000+00:00
25392,75418,23,54000,RENT,7.0,VENTURE,15550,11.71,0,2021-02-10 16:11:48.089000+00:00,2021-02-10 16:11:48.089000+00:00
38168,18424,38,60000,OWN,2.0,PERSONAL,6000,14.96,0,2020-08-31 20:02:39.484000+00:00,2020-08-31 20:02:39.484000+00:00
15716,26431,22,48000,RENT,6.0,VENTURE,6000,7.49,0,2021-06-14 00:03:55.414000+00:00,2021-06-14 00:03:55.414000+00:00
25309,99362,23,31200,RENT,0.0,PERSONAL,3200,13.49,0,2021-02-11 17:35:10.400000+00:00,2021-02-11 17:35:10.400000+00:00
26975,75403,29,68004,RENT,2.0,EDUCATION,2500,12.99,0,2021-01-21 11:57:36.770000+00:00,2021-01-21 11:57:36.770000+00:00
17337,29676,25,57200,MORTGAGE,1.0,EDUCATION,2400,7.49,0,2021-05-24 08:12:17.254000+00:00,2021-05-24 08:12:17.254000+00:00
27216,94303,30,35000,MORTGAGE,14.0,MEDICAL,2000,5.42,0,2021-01-18 10:14:19.697000+00:00,2021-01-18 10:14:19.697000+00:00
34172,25674,33,140000,MORTGAGE,2.0,HOMEIMPROVEMENT,6000,6.76,0,2020-10-21 18:24:45.237000+00:00,2020-10-21 18:24:45.237000+00:00
15331,73951,22,21300,RENT,0.0,DEBTCONSOLIDATION,6000,15.96,0,2021-06-18 21:50:09.992000+00:00,2021-06-18 21:50:09.992000+00:00
36648,71070,36,50400,MORTGAGE,7.0,HOMEIMPROVEMENT,12700,7.29,0,2020-09-20 05:00:33.144000+00:00,2020-09-20 05:00:33.144000+00:00
19329,74652,25,36000,RENT,2.0,MEDICAL,10000,7.49,0,2021-04-28 22:51:21.773000+00:00,2021-04-28 22:51:21.773000+00:00
37626,46793,49,95000,MORTGAGE,12.0,DEBTCONSOLIDATION,7500,6.03,0,2020-09-07 17:50:27.591000+00:00,2020-09-07 17:50:27.591000+00:00
33316,43006,29,30000,OWN,0.0,PERSONAL,10000,6.17,0,2020-11-01 16:15:40.404000+00:00,2020-11-01 16:15:40.404000+00:00
12092,95310,26,64000,RENT,3.0,MEDICAL,2500,10.99,0,2021-07-30 04:38:22.613000+00:00,2021-07-30 04:38:22.613000+00:00
19487,19070,25,42000,RENT,5.0,EDUCATION,10000,12.99,0,2021-04-26 22:31:27.011000+00:00,2021-04-26 22:31:27.011000+00:00
11694,12125,22,30000,MORTGAGE,6.0,VENTURE,3000,11.49,0,2021-08-04 06:23:13.216000+00:00,2021-08-04 06:23:13.216000+00:00
18667,95663,26,65000,MORTGAGE,2.0,VENTURE,8000,17.27,0,2021-05-07 09:21:37.801000+00:00,2021-05-07 09:21:37.801000+00:00
37534,15022,41,87000,MORTGAGE,4.0,PERSONAL,9000,16.0,0,2020-09-08 21:59:00.997000+00:00,2020-09-08 21:59:00.997000+00:00
34339,43537,28,157000,OWN,12.0,VENTURE,12000,13.92,0,2020-10-19 15:19:39.381000+00:00,2020-10-19 15:19:39.381000+00:00
31755,12087,29,80000,RENT,3.0,EDUCATION,10000,17.27,0,2020-11-21 13:46:04.603000+00:00,2020-11-21 13:46:04.603000+00:00
20906,73169,24,74600,MORTGAGE,3.0,DEBTCONSOLIDATION,20000,17.51,1,2021-04-08 20:27:17.851000+00:00,2021-04-08 20:27:17.851000+00:00
36859,77040,46,58000,MORTGAGE,10.0,PERSONAL,6300,11.03,0,2020-09-17 12:27:53.050000+00:00,2020-09-17 12:27:53.050000+00:00
18583,33938,22,30000,RENT,0.0,HOMEIMPROVEMENT,9000,13.49,1,2021-05-08 11:03:21.346000+00:00,2021-05-08 11:03:21.346000+00:00
25075,52751,24,29120,RENT,0.0,VENTURE,5000,10.99,0,2021-02-14 17:09:58.845000+00:00,2021-02-14 17:09:58.845000+00:00
27839,15437,31,75000,RENT,4.0,MEDICAL,4000,13.49,0,2021-01-10 11:39:51.743000+00:00,2021-01-10 11:39:51.743000+00:00
27262,99102,31,18240,RENT,0.0,HOMEIMPROVEMENT,3200,9.63,1,2021-01-17 20:10:02.994000+00:00,2021-01-17 20:10:02.994000+00:00
20684,17844,23,35000,RENT,2.0,DEBTCONSOLIDATION,11900,7.66,1,2021-04-11 16:21:51.504000+00:00,2021-04-11 16:21:51.504000+00:00
30211,79005,32,39600,RENT,2.0,MEDICAL,8000,9.91,0,2020-12-11 06:04:27.847000+00:00,2020-12-11 06:04:27.847000+00:00
22578,50150,26,78200,MORTGAGE,3.0,MEDICAL,15000,14.27,1,2021-03-18 12:59:36.825000+00:00,2021-03-18 12:59:36.825000+00:00
30580,29341,34,86400,RENT,0.0,MEDICAL,8000,13.49,0,2020-12-06 13:11:52.991000+00:00,2020-12-06 13:11:52.991000+00:00
37364,96137,39,26000,RENT,11.0,DEBTCONSOLIDATION,11000,8.59,1,2020-09-11 01:59:10.551000+00:00,2020-09-11 01:59:10.551000+00:00
36400,73034,40,108000,RENT,10.0,HOMEIMPROVEMENT,9000,11.86,1,2020-09-23 08:52:18.846000+00:00,2020-09-23 08:52:18.846000+00:00
16035,19609,23,50205,MORTGAGE,7.0,DEBTCONSOLIDATION,5300,5.42,0,2021-06-09 22:29:02.191000+00:00,2021-06-09 22:29:02.191000+00:00
12499,95482,23,65004,RENT,4.0,EDUCATION,3000,14.84,0,2021-07-25 00:08:20.916000+00:00,2021-07-25 00:08:20.916000+00:00
21987,43215,24,95000,MORTGAGE,3.0,DEBTCONSOLIDATION,35000,11.99,0,2021-03-26 01:46:45.334000+00:00,2021-03-26 01:46:45.334000+00:00
36853,28788,39,30000,RENT,1.0,HOMEIMPROVEMENT,7675,16.0,1,2020-09-17 14:18:00.446000+00:00,2020-09-17 14:18:00.446000+00:00
32110,36445,28,80000,MORTGAGE,12.0,DEBTCONSOLIDATION,12000,12.18,0,2020-11-17 01:10:27.005000+00:00,2020-11-17 01:10:27.005000+00:00
22975,74940,24,42300,RENT,8.0,PERSONAL,15000,11.99,1,2021-03-13 11:33:07.455000+00:00,2021-03-13 11:33:07.455000+00:00
17399,46634,23,57996,MORTGAGE,5.0,EDUCATION,8800,7.51,0,2021-05-23 13:14:20.828000+00:00,2021-05-23 13:14:20.828000+00:00
23189,48428,24,51996,RENT,2.0,MEDICAL,15000,13.22,0,2021-03-10 18:05:23.663000+00:00,2021-03-10 18:05:23.663000+00:00
36703,38367,42,52400,MORTGAGE,14.0,HOMEIMPROVEMENT,21000,10.38,0,2020-09-19 12:11:05.347000+00:00,2020-09-19 12:11:05.347000+00:00
26241,55397,35,22300,OWN,1.0,PERSONAL,3775,15.27,0,2021-01-30 20:29:21.551000+00:00,2021-01-30 20:29:21.551000+00:00
35687,32176,38,192000,MORTGAGE,22.0,HOMEIMPROVEMENT,5600,7.9,0,2020-10-02 10:58:37.741000+00:00,2020-10-02 10:58:37.741000+00:00
20656,66607,24,41000,RENT,4.0,MEDICAL,11525,12.99,0,2021-04-12 00:55:46.019000+00:00,2021-04-12 00:55:46.019000+00:00
28218,71422,29,42000,MORTGAGE,9.0,EDUCATION,8500,10.95,0,2021-01-05 15:43:44.560000+00:00,2021-01-05 15:43:44.560000+00:00
21992,63376,23,95000,MORTGAGE,3.0,MEDICAL,9950,8.49,0,2021-03-26 00:14:59.170000+00:00,2021-03-26 00:14:59.170000+00:00
36338,62625,44,42000,MORTGAGE,4.0,MEDICAL,13200,6.17,0,2020-09-24 03:50:15.272000+00:00,2020-09-24 03:50:15.272000+00:00
38318,66061,40,132000,RENT,18.0,EDUCATION,11200,12.68,0,2020-08-29 22:09:34.583000+00:00,2020-08-29 22:09:34.583000+00:00
33360,30337,30,30000,OWN,4.0,PERSONAL,8000,15.7,0,2020-11-01 02:48:06.166000+00:00,2020-11-01 02:48:06.166000+00:00
25548,67277,23,58000,RENT,4.0,EDUCATION,8000,10.37,0,2021-02-08 16:28:35.792000+00:00,2021-02-08 16:28:35.792000+00:00
13572,65109,22,22560,RENT,3.0,PERSONAL,4200,15.2,1,2021-07-11 07:54:38.260000+00:00,2021-07-11 07:54:38.260000+00:00
32734,31565,27,45000,RENT,2.0,PERSONAL,2700,9.91,0,2020-11-09 02:17:37.818000+00:00,2020-11-09 02:17:37.818000+00:00
18337,7977,24,56004,MORTGAGE,5.0,DEBTCONSOLIDATION,6000,10.0,1,2021-05-11 14:18:24.583000+00:00,2021-05-11 14:18:24.583000+00:00
27575,12309,29,50000,RENT,9.0,MEDICAL,3600,15.27,0,2021-01-13 20:25:17.168000+00:00,2021-01-13 20:25:17.168000+00:00
27571,16210,28,37290,MORTGAGE,7.0,PERSONAL,5500,5.42,0,2021-01-13 21:38:42.099000+00:00,2021-01-13 21:38:42.099000+00:00
30945,28594,33,59000,RENT,17.0,MEDICAL,9600,9.91,0,2020-12-01 21:32:43.067000+00:00,2020-12-01 21:32:43.067000+00:00
32172,61049,29,81000,MORTGAGE,1.0,DEBTCONSOLIDATION,7750,9.32,0,2020-11-16 06:12:30.579000+00:00,2020-11-16 06:12:30.579000+00:00
32166,4281,33,81000,OWN,4.0,PERSONAL,12000,6.17,0,2020-11-16 08:02:37.975000+00:00,2020-11-16 08:02:37.975000+00:00
24118,80116,22,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,3950,10.65,0,2021-02-26 21:54:38.512000+00:00,2021-02-26 21:54:38.512000+00:00
20921,7458,26,81000,MORTGAGE,6.0,MEDICAL,5000,10.75,0,2021-04-08 15:51:59.361000+00:00,2021-04-08 15:51:59.361000+00:00
16602,92223,22,53913,MORTGAGE,6.0,VENTURE,11500,5.99,0,2021-06-02 17:02:23.267000+00:00,2021-06-02 17:02:23.267000+00:00
35926,20851,36,89004,RENT,2.0,PERSONAL,1500,11.36,0,2020-09-29 09:52:03.132000+00:00,2020-09-29 09:52:03.132000+00:00
15785,98823,25,50000,MORTGAGE,9.0,HOMEIMPROVEMENT,8000,10.0,0,2021-06-13 02:57:30.359000+00:00,2021-06-13 02:57:30.359000+00:00
29686,47393,33,55000,MORTGAGE,7.0,HOMEIMPROVEMENT,3500,10.65,0,2020-12-17 22:40:14.999000+00:00,2020-12-17 22:40:14.999000+00:00
12288,89402,22,43200,RENT,4.0,EDUCATION,3000,13.72,0,2021-07-27 16:41:01.010000+00:00,2021-07-27 16:41:01.010000+00:00
23360,27966,23,125000,MORTGAGE,7.0,MEDICAL,10000,9.99,0,2021-03-08 13:46:52.876000+00:00,2021-03-08 13:46:52.876000+00:00
10690,62466,23,78000,RENT,0.0,HOMEIMPROVEMENT,20000,18.25,1,2021-08-17 01:30:30.818000+00:00,2021-08-17 01:30:30.818000+00:00
16078,78725,22,105500,RENT,6.0,EDUCATION,6000,11.99,0,2021-06-09 09:19:49.187000+00:00,2021-06-09 09:19:49.187000+00:00
35900,50603,37,85000,RENT,21.0,VENTURE,1200,8.9,0,2020-09-29 17:49:15.182000+00:00,2020-09-29 17:49:15.182000+00:00
35193,35209,31,85000,RENT,5.0,VENTURE,16000,11.34,0,2020-10-08 18:05:26.680000+00:00,2020-10-08 18:05:26.680000+00:00
36806,68938,43,19440,RENT,1.0,HOMEIMPROVEMENT,7500,9.01,1,2020-09-18 04:40:38.382000+00:00,2020-09-18 04:40:38.382000+00:00
33808,38871,31,120000,MORTGAGE,9.0,VENTURE,9000,8.94,0,2020-10-26 09:45:33.929000+00:00,2020-10-26 09:45:33.929000+00:00
23654,44251,25,69000,RENT,0.0,HOMEIMPROVEMENT,15000,16.7,1,2021-03-04 19:50:50.471000+00:00,2021-03-04 19:50:50.471000+00:00
11527,70737,23,12000,RENT,0.0,EDUCATION,2000,7.74,1,2021-08-06 09:28:19.072000+00:00,2021-08-06 09:28:19.072000+00:00
29216,92607,33,50000,OWN,2.0,PERSONAL,1200,14.26,0,2020-12-23 22:26:34.355000+00:00,2020-12-23 22:26:34.355000+00:00
24089,49840,26,51996,RENT,1.0,MEDICAL,10000,13.23,0,2021-02-27 06:46:54.259000+00:00,2021-02-27 06:46:54.259000+00:00
14720,64730,21,55272,RENT,5.0,VENTURE,5000,5.42,0,2021-06-26 16:44:23.154000+00:00,2021-06-26 16:44:23.154000+00:00
37356,60108,37,77000,MORTGAGE,2.0,VENTURE,15000,12.29,0,2020-09-11 04:26:00.413000+00:00,2020-09-11 04:26:00.413000+00:00
15171,27239,23,36000,RENT,1.0,MEDICAL,5600,7.9,0,2021-06-20 22:46:47.219000+00:00,2021-06-20 22:46:47.219000+00:00
31359,65014,27,53550,RENT,3.0,MEDICAL,4200,11.99,1,2020-11-26 14:54:12.741000+00:00,2020-11-26 14:54:12.741000+00:00
28555,63389,35,45000,MORTGAGE,16.0,MEDICAL,6500,13.98,0,2021-01-01 08:38:29.150000+00:00,2021-01-01 08:38:29.150000+00:00
14420,40831,22,43200,OWN,6.0,PERSONAL,10000,9.63,0,2021-06-30 12:30:32.955000+00:00,2021-06-30 12:30:32.955000+00:00
21534,8530,24,88560,MORTGAGE,7.0,PERSONAL,10000,11.49,0,2021-03-31 20:21:03.734000+00:00,2021-03-31 20:21:03.734000+00:00
17871,43534,23,50004,RENT,5.0,MEDICAL,8000,12.73,0,2021-05-17 12:51:19.007000+00:00,2021-05-17 12:51:19.007000+00:00
13605,95961,22,60000,RENT,0.0,EDUCATION,4400,15.23,0,2021-07-10 21:48:57.582000+00:00,2021-07-10 21:48:57.582000+00:00
24510,19945,23,42000,RENT,7.0,DEBTCONSOLIDATION,15000,11.83,1,2021-02-21 21:59:55.305000+00:00,2021-02-21 21:59:55.305000+00:00
13452,39525,23,50000,RENT,3.0,EDUCATION,4000,12.61,0,2021-07-12 20:37:06.181000+00:00,2021-07-12 20:37:06.181000+00:00
31635,59873,29,63000,RENT,13.0,MEDICAL,10000,7.49,0,2020-11-23 02:28:32.524000+00:00,2020-11-23 02:28:32.524000+00:00
20072,20017,23,75000,MORTGAGE,5.0,VENTURE,12000,7.51,0,2021-04-19 11:34:25.899000+00:00,2021-04-19 11:34:25.899000+00:00
25568,50557,22,74000,MORTGAGE,6.0,MEDICAL,2500,6.62,0,2021-02-08 10:21:31.139000+00:00,2021-02-08 10:21:31.139000+00:00
22206,43323,26,97333,OWN,3.0,HOMEIMPROVEMENT,10000,5.99,0,2021-03-23 06:47:15.379000+00:00,2021-03-23 06:47:15.379000+00:00
22854,29107,24,110000,MORTGAGE,8.0,PERSONAL,5600,12.98,0,2021-03-15 00:33:56.608000+00:00,2021-03-15 00:33:56.608000+00:00
25311,98828,23,67000,OWN,1.0,VENTURE,3250,6.76,0,2021-02-11 16:58:27.935000+00:00,2021-02-11 16:58:27.935000+00:00
33111,59828,27,66000,RENT,2.0,VENTURE,14000,12.99,0,2020-11-04 06:58:13.101000+00:00,2020-11-04 06:58:13.101000+00:00
25868,66528,32,74400,RENT,16.0,MEDICAL,25000,10.38,1,2021-02-04 14:35:21.337000+00:00,2021-02-04 14:35:21.337000+00:00
37150,14462,42,32000,RENT,5.0,VENTURE,10000,10.38,1,2020-09-13 19:26:54.343000+00:00,2020-09-13 19:26:54.343000+00:00
31197,43727,27,34000,RENT,3.0,MEDICAL,10000,16.77,1,2020-11-28 16:27:32.433000+00:00,2020-11-28 16:27:32.433000+00:00
26527,20636,35,19200,RENT,4.0,PERSONAL,1200,7.29,1,2021-01-27 05:00:09.007000+00:00,2021-01-27 05:00:09.007000+00:00
